accuracy,loss,val_accuracy,val_loss
0.29117774963378906,2.135922908782959,0.5063414573669434,1.6870726346969604
0.6653628945350647,1.1152414083480835,0.6097561120986938,1.47967529296875
0.7961755990982056,0.7083091139793396,0.642926812171936,1.4839410781860352
0.8357235789299011,0.5373573303222656,0.6565853953361511,1.5344468355178833
0.8800521492958069,0.4321868121623993,0.6663414835929871,1.590636134147644
0.8974359035491943,0.35914742946624756,0.671219527721405,1.6407278776168823
0.9074315428733826,0.31849703192710876,0.6770731806755066,1.6746751070022583
0.9217731356620789,0.2782905101776123,0.6780487895011902,1.707582712173462
